Base	Cluster	Month	Day	meanPas	countPick	sumPass	Lat	Lon
2735	B02598	10	9	20	2	620	1537	40.6779991054886	-73.9797576779416
2736	B02598	10	9	21	2	425	1057	40.6779991054886	-73.9797576779416
2737	B02598	10	9	22	2	341	843	40.6779991054886	-73.9797576779416
2738	B02598	10	9	23	3	408	1029	40.6779991054886	-73.9797576779416
2739	B02598	10	9	24	3	485	1215	40.6779991054886	-73.9797576779416
2740	B02598	10	9	25	3	509	1286	40.6779991054886	-73.9797576779416
2741	B02598	10	9	26	3	571	1463	40.6779991054886	-73.9797576779416
2742	B02598	10	9	27	3	632	1582	40.6779991054886	-73.9797576779416
2743	B02598	10	9	28	2	462	1150	40.6779991054886	-73.9797576779416
2744	B02598	10	9	29	3	371	933	40.6779991054886	-73.9797576779416
2745	B02598	10	9	30	2	340	839	40.6779991054886	-73.9797576779416
2746	B02598	11	7	1	2	1070	2656	40.75386579893	-73.9897592859074
2747	B02598	11	7	2	3	1215	3057	40.75386579893	-73.9897592859074
2748	B02598	11	7	3	2	853	2116	40.75386579893	-73.9897592859074
2749	B02598	11	7	4	2	397	952	40.75386579893	-73.9897592859074
2750	B02598	11	7	5	3	343	868	40.75386579893	-73.9897592859074
2751	B02598	11	7	6	3	404	1021	40.75386579893	-73.9897592859074
2752	B02598	11	7	7	3	742	1880	40.75386579893	-73.9897592859074
2753	B02598	11	7	8	3	1085	2713	40.75386579893	-73.9897592859074
2754	B02598	11	7	9	3	1229	3097	40.75386579893	-73.9897592859074
2755	B02598	11	7	10	3	1259	3259	40.75386579893	-73.9897592859074
2756	B02598	11	7	11	3	1081	2752	40.75386579893	-73.9897592859074
2757	B02598	11	7	12	3	898	2273	40.75386579893	-73.9897592859074
2758	B02598	11	7	13	3	679	1708	40.75386579893	-73.9897592859074
2759	B02598	11	7	14	2	1102	2696	40.75386579893	-73.9897592859074
2760	B02598	11	7	15	2	1444	3582	40.75386579893	-73.9897592859074
2761	B02598	11	7	16	3	1057	2643	40.75386579893	-73.9897592859074
2762	B02598	11	7	17	2	1303	3241	40.75386579893	-73.9897592859074
2763	B02598	11	7	18	3	1075	2690	40.75386579893	-73.9897592859074
2764	B02598	11	7	19	3	849	2137	40.75386579893	-73.9897592859074
2765	B02598	11	7	20	2	703	1700	40.75386579893	-73.9897592859074
2766	B02598	11	7	21	3	872	2195	40.75386579893	-73.9897592859074
2767	B02598	11	7	22	3	1223	3116	40.75386579893	-73.9897592859074
2768	B02598	11	7	23	3	1398	3499	40.75386579893	-73.9897592859074
2769	B02598	11	7	24	2	1328	3309	40.75386579893	-73.9897592859074
2770	B02598	11	7	25	2	1035	2574	40.75386579893	-73.9897592859074
2771	B02598	11	7	26	2	858	2143	40.75386579893	-73.9897592859074
2772	B02598	11	7	27	2	689	1709	40.75386579893	-73.9897592859074
2773	B02598	11	7	28	3	815	2064	40.75386579893	-73.9897592859074
2774	B02598	11	7	29	2	1024	2503	40.75386579893	-73.9897592859074
2775	B02598	11	7	30	3	1103	2765	40.75386579893	-73.9897592859074
2776	B02598	11	7	31	3	1311	3305	40.75386579893	-73.9897592859074
2777	B02598	11	8	1	2	1133	2830	40.75386579893	-73.9897592859074
2778	B02598	11	8	2	2	873	2180	40.75386579893	-73.9897592859074
2779	B02598	11	8	3	3	710	1777	40.75386579893	-73.9897592859074
2780	B02598	11	8	4	2	871	2168	40.75386579893	-73.9897592859074
2781	B02598	11	8	5	2	1030	2498	40.75386579893	-73.9897592859074
2782	B02598	11	8	6	2	1160	2853	40.75386579893	-73.9897592859074
2783	B02598	11	8	7	2	1256	3121	40.75386579893	-73.9897592859074
2784	B02598	11	8	8	2	1007	2486	40.75386579893	-73.9897592859074
2785	B02598	11	8	9	2	680	1669	40.75386579893	-73.9897592859074
2786	B02598	11	8	10	2	627	1558	40.75386579893	-73.9897592859074
2787	B02598	11	8	11	2	772	1920	40.75386579893	-73.9897592859074
2788	B02598	11	8	12	3	1073	2685	40.75386579893	-73.9897592859074
2789	B02598	11	8	13	3	1080	2712	40.75386579893	-73.9897592859074
2790	B02598	11	8	14	2	1097	2698	40.75386579893	-73.9897592859074
2791	B02598	11	8	15	2	949	2352	40.75386579893	-73.9897592859074
2792	B02598	11	8	16	2	709	1768	40.75386579893	-73.9897592859074
2793	B02598	11	8	17	2	551	1359	40.75386579893	-73.9897592859074
2794	B02598	11	8	18	3	740	1858	40.75386579893	-73.9897592859074
2795	B02598	11	8	19	2	912	2258	40.75386579893	-73.9897592859074
2796	B02598	11	8	20	3	996	2495	40.75386579893	-73.9897592859074
2797	B02598	11	8	21	2	1110	2768	40.75386579893	-73.9897592859074
2798	B02598	11	8	22	3	886	2234	40.75386579893	-73.9897592859074
2799	B02598	11	8	23	2	679	1639	40.75386579893	-73.9897592859074
2800	B02598	11	8	24	3	517	1309	40.75386579893	-73.9897592859074
2801	B02598	11	8	25	3	657	1647	40.75386579893	-73.9897592859074
2802	B02598	11	8	26	3	689	1733	40.75386579893	-73.9897592859074
2803	B02598	11	8	27	3	832	2099	40.75386579893	-73.9897592859074
2804	B02598	11	8	28	2	796	1981	40.75386579893	-73.9897592859074
2805	B02598	11	8	29	2	697	1720	40.75386579893	-73.9897592859074
2806	B02598	11	8	30	3	618	1574	40.75386579893	-73.9897592859074
2807	B02598	11	8	31	3	472	1200	40.75386579893	-73.9897592859074
2808	B02598	11	9	1	2	450	1110	40.75386579893	-73.9897592859074
2809	B02598	11	9	2	3	810	2059	40.75386579893	-73.9897592859074
2810	B02598	11	9	3	2	1014	2504	40.75386579893	-73.9897592859074
2811	B02598	11	9	4	3	1201	3046	40.75386579893	-73.9897592859074
2812	B02598	11	9	5	3	1188	3027	40.75386579893	-73.9897592859074
2813	B02598	11	9	6	3	985	2491	40.75386579893	-73.9897592859074
2814	B02598	11	9	7	3	676	1707	40.75386579893	-73.9897592859074
2815	B02598	11	9	8	2	856	2125	40.75386579893	-73.9897592859074
2816	B02598	11	9	9	3	1130	2829	40.75386579893	-73.9897592859074
2817	B02598	11	9	10	2	1231	3061	40.75386579893	-73.9897592859074
2818	B02598	11	9	11	2	1118	2776	40.75386579893	-73.9897592859074
2819	B02598	11	9	12	3	1151	2879	40.75386579893	-73.9897592859074
2820	B02598	11	9	13	3	1064	2681	40.75386579893	-73.9897592859074
2821	B02598	11	9	14	3	705	1795	40.75386579893	-73.9897592859074
2822	B02598	11	9	15	3	941	2376	40.75386579893	-73.9897592859074
2823	B02598	11	9	16	3	1273	3209	40.75386579893	-73.9897592859074
2824	B02598	11	9	17	3	1096	2754	40.75386579893	-73.9897592859074
2825	B02598	11	9	18	2	1271	3121	40.75386579893	-73.9897592859074
2826	B02598	11	9	19	2	1134	2794	40.75386579893	-73.9897592859074
2827	B02598	11	9	20	2	914	2256	40.75386579893	-73.9897592859074
2828	B02598	11	9	21	2	603	1482	40.75386579893	-73.9897592859074
2829	B02598	11	9	22	2	722	1798	40.75386579893	-73.9897592859074
2830	B02598	11	9	23	3	901	2254	40.75386579893	-73.9897592859074
2831	B02598	11	9	24	3	904	2304	40.75386579893	-73.9897592859074
2832	B02598	11	9	25	3	1045	2627	40.75386579893	-73.9897592859074
2833	B02598	11	9	26	3	947	2404	40.75386579893	-73.9897592859074
2834	B02598	11	9	27	3	867	2204	40.75386579893	-73.9897592859074
2835	B02598	11	9	28	2	638	1581	40.75386579893	-73.9897592859074
2836	B02598	11	9	29	3	833	2100	40.75386579893	-73.9897592859074
2837	B02598	11	9	30	2	1023	2541	40.75386579893	-73.9897592859074
2838	B02598	12	7	1	2	137	324	40.6547475867294	-73.7794993905891
2839	B02598	12	7	2	3	155	397	40.6547475867294	-73.7794993905891
2840	B02598	12	7	3	2	171	405	40.6547475867294	-73.7794993905891
2841	B02598	12	7	4	2	141	331	40.6547475867294	-73.7794993905891
2842	B02598	12	7	5	3	149	382	40.6547475867294	-73.7794993905891
2843	B02598	12	7	6	2	357	884	40.6547475867294	-73.7794993905891
2844	B02598	12	7	7	3	328	826	40.6547475867294	-73.7794993905891
2845	B02598	12	7	8	3	213	541	40.6547475867294	-73.7794993905891
2846	B02598	12	7	9	2	228	566	40.6547475867294	-73.7794993905891
2847	B02598	12	7	10	3	260	690	40.6547475867294	-73.7794993905891
2848	B02598	12	7	11	2	217	540	40.6547475867294	-73.7794993905891
2849	B02598	12	7	12	3	175	466	40.6547475867294	-73.7794993905891
2850	B02598	12	7	13	3	266	668	40.6547475867294	-73.7794993905891
2851	B02598	12	7	14	3	322	825	40.6547475867294	-73.7794993905891
2852	B02598	12	7	15	3	266	666	40.6547475867294	-73.7794993905891
2853	B02598	12	7	16	2	282	689	40.6547475867294	-73.7794993905891
2854	B02598	12	7	17	3	249	625	40.6547475867294	-73.7794993905891
2855	B02598	12	7	18	2	263	656	40.6547475867294	-73.7794993905891
2856	B02598	12	7	19	2	185	451	40.6547475867294	-73.7794993905891
2857	B02598	12	7	20	2	350	865	40.6547475867294	-73.7794993905891
2858	B02598	12	7	21	2	289	698	40.6547475867294	-73.7794993905891
2859	B02598	12	7	22	2	208	514	40.6547475867294	-73.7794993905891
2860	B02598	12	7	23	3	222	569	40.6547475867294	-73.7794993905891
2861	B02598	12	7	24	2	258	639	40.6547475867294	-73.7794993905891
2862	B02598	12	7	25	2	231	538	40.6547475867294	-73.7794993905891
2863	B02598	12	7	26	3	192	488	40.6547475867294	-73.7794993905891
2864	B02598	12	7	27	2	318	765	40.6547475867294	-73.7794993905891
2865	B02598	12	7	28	2	302	731	40.6547475867294	-73.7794993905891
2866	B02598	12	7	29	3	206	518	40.6547475867294	-73.7794993905891
2867	B02598	12	7	30	2	203	505	40.6547475867294	-73.7794993905891
2868	B02598	12	7	31	2	263	636	40.6547475867294	-73.7794993905891
2869	B02598	12	8	1	2	225	529	40.6547475867294	-73.7794993905891
2870	B02598	12	8	2	2	194	467	40.6547475867294	-73.7794993905891
2871	B02598	12	8	3	2	313	767	40.6547475867294	-73.7794993905891
2872	B02598	12	8	4	2	280	697	40.6547475867294	-73.7794993905891
2873	B02598	12	8	5	3	186	492	40.6547475867294	-73.7794993905891
2874	B02598	12	8	6	3	232	603	40.6547475867294	-73.7794993905891
2875	B02598	12	8	7	2	214	500	40.6547475867294	-73.7794993905891
2876	B02598	12	8	8	3	212	543	40.6547475867294	-73.7794993905891
2877	B02598	12	8	9	3	196	497	40.6547475867294	-73.7794993905891
2878	B02598	12	8	10	2	290	703	40.6547475867294	-73.7794993905891
2879	B02598	12	8	11	3	243	631	40.6547475867294	-73.7794993905891
2880	B02598	12	8	12	2	155	383	40.6547475867294	-73.7794993905891
2881	B02598	12	8	13	2	234	580	40.6547475867294	-73.7794993905891
2882	B02598	12	8	14	3	203	508	40.6547475867294	-73.7794993905891
2883	B02598	12	8	15	3	231	582	40.6547475867294	-73.7794993905891
2884	B02598	12	8	16	2	166	406	40.6547475867294	-73.7794993905891
2885	B02598	12	8	17	3	275	696	40.6547475867294	-73.7794993905891
2886	B02598	12	8	18	2	190	471	40.6547475867294	-73.7794993905891
2887	B02598	12	8	19	3	176	449	40.6547475867294	-73.7794993905891
2888	B02598	12	8	20	3	194	492	40.6547475867294	-73.7794993905891
2889	B02598	12	8	21	3	205	559	40.6547475867294	-73.7794993905891
2890	B02598	12	8	22	3	221	573	40.6547475867294	-73.7794993905891
2891	B02598	12	8	23	2	183	439	40.6547475867294	-73.7794993905891
2892	B02598	12	8	24	2	315	785	40.6547475867294	-73.7794993905891
2893	B02598	12	8	25	2	234	570	40.6547475867294	-73.7794993905891
2894	B02598	12	8	26	2	185	458	40.6547475867294	-73.7794993905891
2895	B02598	12	8	27	3	214	539	40.6547475867294	-73.7794993905891
2896	B02598	12	8	28	2	221	552	40.6547475867294	-73.7794993905891
2897	B02598	12	8	29	3	208	524	40.6547475867294	-73.7794993905891
2898	B02598	12	8	30	3	183	474	40.6547475867294	-73.7794993905891
2899	B02598	12	8	31	2	240	599	40.6547475867294	-73.7794993905891
2900	B02598	12	9	1	3	379	967	40.6547475867294	-73.7794993905891
2901	B02598	12	9	2	2	326	797	40.6547475867294	-73.7794993905891
2902	B02598	12	9	3	2	229	568	40.6547475867294	-73.7794993905891
2903	B02598	12	9	4	2	243	599	40.6547475867294	-73.7794993905891
2904	B02598	12	9	5	2	262	626	40.6547475867294	-73.7794993905891
2905	B02598	12	9	6	3	178	458	40.6547475867294	-73.7794993905891
2906	B02598	12	9	7	3	302	756	40.6547475867294	-73.7794993905891
2907	B02598	12	9	8	2	268	666	40.6547475867294	-73.7794993905891
2908	B02598	12	9	9	3	172	444	40.6547475867294	-73.7794993905891
2909	B02598	12	9	10	3	219	550	40.6547475867294	-73.7794993905891
2910	B02598	12	9	11	2	228	570	40.6547475867294	-73.7794993905891
2911	B02598	12	9	12	3	288	731	40.6547475867294	-73.7794993905891
2912	B02598	12	9	13	3	190	483	40.6547475867294	-73.7794993905891
2913	B02598	12	9	14	2	340	826	40.6547475867294	-73.7794993905891
2914	B02598	12	9	15	3	268	673	40.6547475867294	-73.7794993905891
2915	B02598	12	9	16	2	179	447	40.6547475867294	-73.7794993905891
2916	B02598	12	9	17	3	215	566	40.6547475867294	-73.7794993905891
2917	B02598	12	9	18	3	238	630	40.6547475867294	-73.7794993905891
2918	B02598	12	9	19	3	246	629	40.6547475867294	-73.7794993905891
2919	B02598	12	9	20	2	160	394	40.6547475867294	-73.7794993905891
2920	B02598	12	9	21	3	321	818	40.6547475867294	-73.7794993905891
2921	B02598	12	9	22	2	246	602	40.6547475867294	-73.7794993905891
2922	B02598	12	9	23	3	187	472	40.6547475867294	-73.7794993905891
2923	B02598	12	9	24	3	164	415	40.6547475867294	-73.7794993905891
2924	B02598	12	9	25	2	223	523	40.6547475867294	-73.7794993905891
2925	B02598	12	9	26	3	211	532	40.6547475867294	-73.7794993905891
2926	B02598	12	9	27	3	142	357	40.6547475867294	-73.7794993905891
2927	B02598	12	9	28	3	308	793	40.6547475867294	-73.7794993905891
2928	B02598	12	9	29	2	269	655	40.6547475867294	-73.7794993905891
2929	B02598	12	9	30	2	203	485	40.6547475867294	-73.7794993905891
2930	B02598	13	7	1	3	233	610	40.7178792578072	-73.9533095417018
2931	B02598	13	7	2	2	254	620	40.7178792578072	-73.9533095417018
2932	B02598	13	7	3	3	296	752	40.7178792578072	-73.9533095417018
2933	B02598	13	7	4	3	430	1102	40.7178792578072	-73.9533095417018
2934	B02598	13	7	5	2	342	837	40.7178792578072	-73.9533095417018
2935	B02598	13	7	6	2	227	564	40.7178792578072	-73.9533095417018
2936	B02598	13	7	7	3	233	584	40.7178792578072	-73.9533095417018
2937	B02598	13	7	8	2	321	763	40.7178792578072	-73.9533095417018
2938	B02598	13	7	9	3	321	841	40.7178792578072	-73.9533095417018
2939	B02598	13	7	10	2	387	948	40.7178792578072	-73.9533095417018
2940	B02598	13	7	11	3	422	1056	40.7178792578072	-73.9533095417018
2941	B02598	13	7	12	3	633	1595	40.7178792578072	-73.9533095417018
2942	B02598	13	7	13	3	469	1174	40.7178792578072	-73.9533095417018
2943	B02598	13	7	14	3	294	749	40.7178792578072	-73.9533095417018
2944	B02598	13	7	15	2	338	835	40.7178792578072	-73.9533095417018
2945	B02598	13	7	16	3	337	846	40.7178792578072	-73.9533095417018
2946	B02598	13	7	17	2	339	818	40.7178792578072	-73.9533095417018
2947	B02598	13	7	18	3	370	934	40.7178792578072	-73.9533095417018
2948	B02598	13	7	19	3	505	1284	40.7178792578072	-73.9533095417018
2949	B02598	13	7	20	2	426	1061	40.7178792578072	-73.9533095417018
2950	B02598	13	7	21	2	264	642	40.7178792578072	-73.9533095417018
2951	B02598	13	7	22	2	321	800	40.7178792578072	-73.9533095417018
2952	B02598	13	7	23	2	354	881	40.7178792578072	-73.9533095417018
2953	B02598	13	7	24	2	341	842	40.7178792578072	-73.9533095417018
2954	B02598	13	7	25	3	447	1142	40.7178792578072	-73.9533095417018
2955	B02598	13	7	26	2	569	1419	40.7178792578072	-73.9533095417018
2956	B02598	13	7	27	3	478	1208	40.7178792578072	-73.9533095417018
2957	B02598	13	7	28	2	295	734	40.7178792578072	-73.9533095417018
2958	B02598	13	7	29	2	302	749	40.7178792578072	-73.9533095417018
2959	B02598	13	7	30	3	356	902	40.7178792578072	-73.9533095417018
2960	B02598	13	7	31	2	377	922	40.7178792578072	-73.9533095417018
2961	B02598	13	8	1	2	472	1176	40.7178792578072	-73.9533095417018
2962	B02598	13	8	2	2	571	1412	40.7178792578072	-73.9533095417018
2963	B02598	13	8	3	2	380	941	40.7178792578072	-73.9533095417018
2964	B02598	13	8	4	3	257	645	40.7178792578072	-73.9533095417018
2965	B02598	13	8	5	3	284	727	40.7178792578072	-73.9533095417018
2966	B02598	13	8	6	2	345	841	40.7178792578072	-73.9533095417018
2967	B02598	13	8	7	3	374	960	40.7178792578072	-73.9533095417018
2968	B02598	13	8	8	3	445	1113	40.7178792578072	-73.9533095417018
2969	B02598	13	8	9	2	512	1242	40.7178792578072	-73.9533095417018
2970	B02598	13	8	10	2	384	929	40.7178792578072	-73.9533095417018
2971	B02598	13	8	11	3	245	641	40.7178792578072	-73.9533095417018
2972	B02598	13	8	12	2	278	671	40.7178792578072	-73.9533095417018
2973	B02598	13	8	13	3	298	746	40.7178792578072	-73.9533095417018
2974	B02598	13	8	14	3	357	908	40.7178792578072	-73.9533095417018
2975	B02598	13	8	15	3	405	1036	40.7178792578072	-73.9533095417018
2976	B02598	13	8	16	3	518	1302	40.7178792578072	-73.9533095417018
2977	B02598	13	8	17	3	439	1109	40.7178792578072	-73.9533095417018
2978	B02598	13	8	18	3	247	628	40.7178792578072	-73.9533095417018
2979	B02598	13	8	19	3	297	748	40.7178792578072	-73.9533095417018
2980	B02598	13	8	20	2	320	787	40.7178792578072	-73.9533095417018
2981	B02598	13	8	21	3	352	920	40.7178792578072	-73.9533095417018
2982	B02598	13	8	22	2	414	1017	40.7178792578072	-73.9533095417018
2983	B02598	13	8	23	2	540	1349	40.7178792578072	-73.9533095417018
2984	B02598	13	8	24	3	395	989	40.7178792578072	-73.9533095417018
2985	B02598	13	8	25	2	258	640	40.7178792578072	-73.9533095417018
2986	B02598	13	8	26	3	258	647	40.7178792578072	-73.9533095417018
2987	B02598	13	8	27	2	311	775	40.7178792578072	-73.9533095417018
2988	B02598	13	8	28	3	334	858	40.7178792578072	-73.9533095417018
2989	B02598	13	8	29	2	408	976	40.7178792578072	-73.9533095417018
2990	B02598	13	8	30	3	400	1012	40.7178792578072	-73.9533095417018
2991	B02598	13	8	31	3	434	1106	40.7178792578072	-73.9533095417018
2992	B02598	13	9	1	3	282	713	40.7178792578072	-73.9533095417018
2993	B02598	13	9	2	2	277	667	40.7178792578072	-73.9533095417018
2994	B02598	13	9	3	2	282	705	40.7178792578072	-73.9533095417018
2995	B02598	13	9	4	2	336	838	40.7178792578072	-73.9533095417018
2996	B02598	13	9	5	2	440	1086	40.7178792578072	-73.9533095417018
2997	B02598	13	9	6	2	579	1417	40.7178792578072	-73.9533095417018
2998	B02598	13	9	7	2	444	1089	40.7178792578072	-73.9533095417018
2999	B02598	13	9	8	2	257	628	40.7178792578072	-73.9533095417018
3000	B02598	13	9	9	3	315	793	40.7178792578072	-73.9533095417018
3001	B02598	13	9	10	3	326	827	40.7178792578072	-73.9533095417018
3002	B02598	13	9	11	3	340	873	40.7178792578072	-73.9533095417018
3003	B02598	13	9	12	2	401	971	40.7178792578072	-73.9533095417018
3004	B02598	13	9	13	2	590	1474	40.7178792578072	-73.9533095417018
3005	B02598	13	9	14	2	420	1039	40.7178792578072	-73.9533095417018
3006	B02598	13	9	15	2	280	693	40.7178792578072	-73.9533095417018
3007	B02598	13	9	16	2	289	672	40.7178792578072	-73.9533095417018
3008	B02598	13	9	17	2	308	760	40.7178792578072	-73.9533095417018
3009	B02598	13	9	18	3	383	981	40.7178792578072	-73.9533095417018
3010	B02598	13	9	19	2	429	1058	40.7178792578072	-73.9533095417018
3011	B02598	13	9	20	2	523	1298	40.7178792578072	-73.9533095417018
3012	B02598	13	9	21	3	386	971	40.7178792578072	-73.9533095417018
3013	B02598	13	9	22	3	263	661	40.7178792578072	-73.9533095417018
3014	B02598	13	9	23	3	285	720	40.7178792578072	-73.9533095417018
3015	B02598	13	9	24	2	290	717	40.7178792578072	-73.9533095417018
3016	B02598	13	9	25	2	391	974	40.7178792578072	-73.9533095417018
3017	B02598	13	9	26	2	426	1058	40.7178792578072	-73.9533095417018
3018	B02598	13	9	27	3	582	1459	40.7178792578072	-73.9533095417018
3019	B02598	13	9	28	2	404	987	40.7178792578072	-73.9533095417018
3020	B02598	13	9	29	2	276	683	40.7178792578072	-73.9533095417018
3021	B02598	13	9	30	3	291	730	40.7178792578072	-73.9533095417018
3022	B02598	14	7	1	3	4	12	40.9121729598445	-74.1181389248704
3023	B02598	14	7	2	3	5	16	40.9121729598445	-74.1181389248704
3024	B02598	14	7	4	2	2	5	40.9121729598445	-74.1181389248704
3025	B02598	14	7	5	2	1	2	40.9121729598445	-74.1181389248704
3026	B02598	14	7	6	1	7	9	40.9121729598445	-74.1181389248704
3027	B02598	14	7	7	2	8	19	40.9121729598445	-74.1181389248704
3028	B02598	14	7	8	3	4	11	40.9121729598445	-74.1181389248704
3029	B02598	14	7	9	3	10	27	40.9121729598445	-74.1181389248704
3030	B02598	14	7	10	2	6	13	40.9121729598445	-74.1181389248704
3031	B02598	14	7	11	2	8	17	40.9121729598445	-74.1181389248704
3032	B02598	14	7	12	2	13	29	40.9121729598445	-74.1181389248704
3033	B02598	14	7	13	4	4	15	40.9121729598445	-74.1181389248704
3034	B02598	14	7	14	3	6	16	40.9121729598445	-74.1181389248704
3035	B02598	14	7	15	2	5	12	40.9121729598445	-74.1181389248704
3036	B02598	14	7	16	2	4	9	40.9121729598445	-74.1181389248704
3037	B02598	14	7	17	2	8	20	40.9121729598445	-74.1181389248704
3038	B02598	14	7	18	3	5	15	40.9121729598445	-74.1181389248704
3039	B02598	14	7	19	2	8	20	40.9121729598445	-74.1181389248704
3040	B02598	14	7	20	2	4	9	40.9121729598445	-74.1181389248704
3041	B02598	14	7	21	2	2	5	40.9121729598445	-74.1181389248704
3042	B02598	14	7	22	2	4	10	40.9121729598445	-74.1181389248704
